"Date","Price","Open","High","Low","Change %"
"Dec 29, 2014","139.930","139.620","140.340","139.240","0.00"
"Dec 30, 2014","139.950","139.510","140.320","139.150","0.01"
"Dec 31, 2014","139.920","139.490","140.440","139.390","-0.02"
"Jan 01, 2015","139.985","139.430","140.015","139.360","0.05"
"Jan 02, 2015","138.660","139.490","140.080","138.050","-0.95"
"Jan 05, 2015","140.265","138.130","140.515","136.740","1.16"
"Jan 06, 2015","140.255","139.660","140.565","139.430","-0.01"
"Jan 07, 2015","140.250","139.670","140.580","139.490","-0.00"
"Jan 08, 2015","140.140","139.640","140.460","139.550","-0.08"
"Jan 09, 2015","140.130","139.760","140.490","139.470","-0.01"
"Jan 12, 2015","140.250","139.710","140.770","139.440","0.09"
"Jan 13, 2015","140.260","139.660","140.780","139.440","0.01"
"Jan 14, 2015","140.030","139.690","140.610","139.500","-0.16"
"Jan 15, 2015","140.030","139.680","141.150","139.330","0.00"
"Jan 16, 2015","140.180","139.620","140.700","139.380","0.11"
"Jan 19, 2015","140.235","139.520","140.645","139.450","0.04"
"Jan 20, 2015","140.220","139.850","140.700","139.450","-0.01"
"Jan 21, 2015","140.230","139.790","140.650","139.520","0.01"
"Jan 22, 2015","139.640","139.800","140.930","138.730","-0.42"
"Jan 23, 2015","139.850","138.920","140.700","138.610","0.15"
"Jan 26, 2015","139.790","138.930","140.200","137.860","-0.04"
"Jan 27, 2015","139.785","139.240","140.275","138.920","-0.00"
"Jan 28, 2015","139.900","139.260","140.350","139.000","0.08"
"Jan 29, 2015","139.700","139.250","140.330","139.000","-0.14"
"Jan 30, 2015","139.675","139.080","140.195","139.000","-0.02"
"Feb 02, 2015","139.765","139.110","140.175","138.960","0.06"
"Feb 03, 2015","139.905","139.260","140.345","139.170","0.10"
"Feb 04, 2015","139.620","139.300","140.470","138.780","-0.20"
"Feb 05, 2015","140.095","139.120","140.585","138.620","0.34"
"Feb 06, 2015","140.110","139.590","140.620","138.910","0.01"
"Feb 09, 2015","140.170","139.640","140.590","139.250","0.04"
"Feb 10, 2015","140.160","139.690","140.650","139.450","-0.01"
"Feb 11, 2015","140.115","139.690","140.725","139.520","-0.03"
"Feb 12, 2015","140.150","139.650","140.790","139.580","0.02"
"Feb 13, 2015","140.155","139.660","140.815","139.610","0.00"
"Feb 16, 2015","140.490","139.620","140.940","139.560","0.24"
"Feb 17, 2015","140.500","139.810","141.120","139.710","0.01"
"Feb 18, 2015","140.475","139.840","141.125","139.780","-0.02"
"Feb 19, 2015","140.590","140.110","140.990","139.880","0.08"
"Feb 20, 2015","140.515","140.160","141.165","139.630","-0.05"
"Feb 23, 2015","140.390","140.120","140.980","139.600","-0.09"
"Feb 24, 2015","140.270","139.640","140.780","139.570","-0.09"
"Feb 25, 2015","140.270","139.650","140.730","139.620","0.00"
"Feb 26, 2015","140.370","139.800","140.810","139.700","0.07"
"Feb 27, 2015","140.425","139.880","140.785","139.600","0.04"
"Mar 02, 2015","140.405","139.860","140.755","139.510","-0.01"
"Mar 03, 2015","140.410","139.930","140.840","139.750","0.00"
"Mar 04, 2015","140.415","139.920","140.755","139.710","0.00"
"Mar 05, 2015","140.420","139.920","140.800","139.520","0.00"
"Mar 06, 2015","139.895","139.960","140.695","138.900","-0.37"
"Mar 09, 2015","140.320","139.270","140.750","139.160","0.30"
"Mar 10, 2015","140.315","139.840","140.805","139.200","-0.00"
"Mar 11, 2015","140.410","139.830","140.880","139.590","0.07"
"Mar 12, 2015","140.500","139.920","141.190","139.730","0.06"
"Mar 13, 2015","140.450","140.030","140.990","139.540","-0.04"
"Mar 16, 2015","140.410","139.960","141.220","139.480","-0.03"
"Mar 17, 2015","140.430","139.900","141.040","139.730","0.01"
"Mar 18, 2015","142.340","139.950","143.990","139.840","1.36"
"Mar 19, 2015","140.950","142.050","143.050","139.890","-0.98"
"Mar 20, 2015","140.435","140.590","141.565","139.830","-0.37"
"Mar 23, 2015","140.415","140.140","141.225","139.240","-0.01"
"Mar 24, 2015","140.440","139.930","140.980","139.710","0.02"
"Mar 25, 2015","140.435","139.950","141.025","139.800","-0.00"
"Mar 26, 2015","140.400","139.920","140.900","139.810","-0.02"
"Mar 27, 2015","140.390","139.950","140.870","139.760","-0.01"
"Mar 30, 2015","140.390","139.900","140.860","139.470","0.00"
"Mar 31, 2015","140.385","139.910","140.805","139.750","-0.00"
"Apr 01, 2015","140.430","139.930","140.910","139.620","0.03"
"Apr 02, 2015","140.415","139.950","140.895","139.750","-0.01"
"Apr 03, 2015","140.415","139.910","141.525","139.710","0.00"
"Apr 06, 2015","139.770","140.080","141.220","139.250","-0.46"
"Apr 07, 2015","140.420","139.380","140.850","139.270","0.47"
"Apr 08, 2015","140.205","139.940","140.845","139.840","-0.15"
"Apr 09, 2015","140.375","140.080","140.715","139.670","0.12"
"Apr 10, 2015","140.400","140.020","140.590","139.590","0.02"
"Apr 13, 2015","140.125","140.030","140.595","138.960","-0.20"
"Apr 14, 2015","140.360","139.770","140.840","139.300","0.17"
"Apr 15, 2015","140.825","139.870","141.035","139.580","0.33"
"Apr 16, 2015","139.960","140.310","141.650","139.380","-0.61"
"Apr 17, 2015","140.980","139.450","141.210","139.320","0.73"
"Apr 20, 2015","139.855","140.710","141.315","139.130","-0.80"
"Apr 21, 2015","140.240","139.300","140.500","138.450","0.28"
"Apr 22, 2015","140.115","139.760","140.425","139.360","-0.09"
"Apr 23, 2015","140.140","139.620","140.510","139.180","0.02"
"Apr 24, 2015","140.740","139.630","140.840","139.330","0.43"
"Apr 27, 2015","140.075","140.060","140.725","139.450","-0.47"
"Apr 28, 2015","140.405","139.670","140.855","139.310","0.24"
"Apr 29, 2015","140.425","139.930","141.035","139.610","0.01"
"Apr 30, 2015","140.585","139.910","140.985","139.320","0.11"
"May 01, 2015","140.570","140.080","141.150","139.520","-0.01"
"May 04, 2015","140.370","140.090","140.880","139.780","-0.14"
"May 05, 2015","140.425","139.900","140.915","139.840","0.04"
"May 06, 2015","140.650","139.920","140.990","139.840","0.16"
"May 07, 2015","140.575","140.110","140.975","139.840","-0.05"
"May 08, 2015","140.175","140.140","141.375","139.640","-0.28"
"May 11, 2015","140.615","139.650","141.075","138.850","0.31"
"May 12, 2015","140.980","140.160","141.210","140.060","0.26"
"May 13, 2015","140.970","140.530","141.330","140.200","-0.01"
"May 14, 2015","141.080","140.530","141.480","140.340","0.08"
"May 15, 2015","141.120","140.640","141.540","140.330","0.03"
"May 18, 2015","140.625","140.680","141.445","139.970","-0.35"
"May 19, 2015","141.170","140.180","141.490","139.720","0.39"
"May 20, 2015","141.185","140.670","141.815","139.700","0.01"
"May 21, 2015","140.965","140.760","141.735","140.330","-0.16"
"May 22, 2015","141.120","140.460","141.690","140.150","0.11"
"May 25, 2015","141.005","140.450","141.375","139.960","-0.08"
"May 26, 2015","141.170","140.620","141.490","140.320","0.12"
"May 27, 2015","141.130","140.630","141.570","140.240","-0.03"
"May 28, 2015","141.160","140.590","141.700","140.350","0.02"
"May 29, 2015","140.850","140.610","141.240","140.190","-0.22"
"Jun 01, 2015","141.065","140.570","141.435","139.840","0.15"
"Jun 02, 2015","141.035","140.620","141.415","140.210","-0.02"
"Jun 03, 2015","140.920","140.580","141.420","140.290","-0.08"
"Jun 04, 2015","140.955","140.700","141.375","140.400","0.02"
"Jun 05, 2015","140.850","140.570","141.320","139.360","-0.07"
"Jun 08, 2015","140.915","140.480","141.595","140.070","0.05"
"Jun 09, 2015","140.985","140.570","141.325","140.330","0.05"
"Jun 10, 2015","141.060","140.640","141.580","140.460","0.05"
"Jun 11, 2015","141.070","140.600","141.560","140.420","0.01"
"Jun 12, 2015","141.075","140.590","141.625","140.390","0.00"
"Jun 15, 2015","141.070","140.050","141.520","139.590","-0.00"
"Jun 16, 2015","140.990","140.820","141.390","140.350","-0.06"
"Jun 17, 2015","141.775","140.510","141.825","139.800","0.56"
"Jun 18, 2015","140.895","141.250","142.205","139.820","-0.62"
"Jun 19, 2015","141.060","140.430","141.230","140.250","0.12"
"Jun 22, 2015","140.765","140.830","141.805","139.330","-0.21"
"Jun 23, 2015","140.340","140.290","141.150","138.930","-0.30"
"Jun 24, 2015","140.630","139.810","141.030","139.630","0.21"
"Jun 25, 2015","140.610","140.140","140.980","139.940","-0.01"
"Jun 26, 2015","140.105","140.150","140.965","139.110","-0.36"
"Jun 29, 2015","140.965","137.980","141.505","136.960","0.61"
"Jun 30, 2015","140.045","140.550","141.275","139.010","-0.65"
"Jul 01, 2015","140.325","139.470","140.805","139.350","0.20"
"Jul 02, 2015","140.305","139.840","141.075","139.360","-0.01"
"Jul 03, 2015","140.315","139.840","140.755","139.380","0.01"
"Jul 06, 2015","140.120","138.420","140.550","138.010","-0.14"
"Jul 07, 2015","139.800","139.630","140.330","139.270","-0.23"
"Jul 08, 2015","139.825","139.330","140.235","139.100","0.02"
"Jul 09, 2015","139.835","139.360","140.265","139.080","0.01"
"Jul 10, 2015","139.820","139.370","140.420","139.080","-0.01"
"Jul 13, 2015","140.115","138.580","140.505","138.410","0.21"
"Jul 14, 2015","140.215","139.650","140.805","139.460","0.07"
"Jul 15, 2015","140.030","139.750","140.470","139.560","-0.13"
"Jul 16, 2015","139.695","139.670","140.505","139.200","-0.24"
"Jul 17, 2015","139.365","139.230","139.985","138.780","-0.24"
"Jul 20, 2015","139.630","138.960","139.920","138.690","0.19"
"Jul 21, 2015","139.250","139.370","140.210","138.380","-0.27"
"Jul 22, 2015","139.695","138.620","139.875","138.470","0.32"
"Jul 23, 2015","139.485","139.080","140.185","138.870","-0.15"
"Jul 24, 2015","139.600","138.930","140.150","138.780","0.08"
"Jul 27, 2015","139.500","138.890","140.320","138.770","-0.07"
"Jul 28, 2015","139.585","139.000","140.015","138.780","0.06"
"Jul 29, 2015","139.500","139.030","140.170","138.590","-0.06"
"Jul 30, 2015","139.455","138.950","140.165","138.770","-0.03"
"Jul 31, 2015","139.650","138.910","140.580","138.810","0.14"
"Aug 03, 2015","139.595","138.850","140.005","138.790","-0.04"
"Aug 04, 2015","139.600","139.100","140.010","138.880","0.00"
"Aug 05, 2015","139.560","139.040","140.280","138.740","-0.03"
"Aug 06, 2015","139.545","139.060","140.045","138.920","-0.01"
"Aug 07, 2015","139.580","139.010","140.230","138.530","0.03"
"Aug 10, 2015","139.555","139.060","139.985","138.830","-0.02"
"Aug 11, 2015","139.540","139.010","140.000","138.930","-0.01"
"Aug 12, 2015","139.540","139.040","140.030","138.910","0.00"
"Aug 13, 2015","139.650","139.040","140.250","138.960","0.08"
"Aug 14, 2015","139.720","139.220","140.120","139.040","0.05"
"Aug 17, 2015","139.555","139.190","140.085","138.880","-0.12"
"Aug 18, 2015","139.490","138.990","139.970","138.890","-0.05"
"Aug 19, 2015","139.515","138.950","140.015","138.870","0.02"
"Aug 20, 2015","139.535","139.170","140.015","138.820","0.01"
"Aug 21, 2015","139.560","139.040","139.930","138.750","0.02"
"Aug 24, 2015","139.555","138.670","140.855","138.670","-0.00"
"Aug 25, 2015","139.820","139.200","140.220","138.710","0.19"
"Aug 26, 2015","139.720","139.270","140.520","138.930","-0.07"
"Aug 27, 2015","139.640","139.140","140.130","138.900","-0.06"
"Aug 28, 2015","139.660","139.190","140.230","138.990","0.01"
"Aug 31, 2015","139.760","139.030","140.730","138.850","0.07"
"Sep 01, 2015","139.710","139.140","140.680","139.050","-0.04"
"Sep 02, 2015","139.720","139.090","140.350","139.040","0.01"
"Sep 03, 2015","139.865","139.120","140.395","138.760","0.10"
"Sep 04, 2015","139.790","139.370","140.510","139.030","-0.05"
"Sep 07, 2015","139.690","139.360","140.210","138.950","-0.07"
"Sep 08, 2015","139.685","139.140","140.215","139.050","-0.00"
"Sep 09, 2015","139.680","139.290","140.180","139.040","-0.00"
"Sep 10, 2015","139.690","139.090","140.070","138.990","0.01"
"Sep 11, 2015","140.185","139.200","140.325","138.950","0.35"
"Sep 14, 2015","139.735","139.690","140.705","138.870","-0.32"
"Sep 15, 2015","139.680","139.070","140.140","138.830","-0.04"
"Sep 16, 2015","139.670","139.110","140.120","138.830","-0.01"
"Sep 17, 2015","139.635","139.110","140.075","138.560","-0.03"
"Sep 18, 2015","139.550","139.040","140.040","138.490","-0.06"
"Sep 21, 2015","139.720","138.720","140.010","138.430","0.12"
"Sep 22, 2015","139.305","138.840","139.815","138.480","-0.30"
"Sep 23, 2015","139.130","138.730","139.590","138.390","-0.13"
"Sep 24, 2015","139.075","138.550","139.355","138.440","-0.04"
"Sep 25, 2015","139.085","138.490","139.795","138.340","0.01"
"Sep 28, 2015","139.360","138.500","139.840","138.140","0.20"
"Sep 29, 2015","139.325","138.810","139.925","138.680","-0.03"
"Sep 30, 2015","139.440","138.790","139.870","138.680","0.08"
"Oct 01, 2015","139.435","138.910","139.965","138.810","-0.00"
"Oct 02, 2015","139.475","138.930","140.595","138.840","0.03"
"Oct 05, 2015","139.425","139.110","139.945","138.690","-0.04"
"Oct 06, 2015","139.370","138.880","139.770","138.790","-0.04"
"Oct 07, 2015","139.465","139.000","139.875","138.860","0.07"
"Oct 08, 2015","139.485","138.940","139.985","138.740","0.01"
"Oct 09, 2015","139.450","138.990","140.020","138.820","-0.03"
"Oct 12, 2015","139.420","138.920","140.250","138.860","-0.02"
"Oct 13, 2015","139.815","138.960","140.415","138.860","0.28"
"Oct 14, 2015","140.220","139.190","140.690","139.160","0.29"
"Oct 15, 2015","139.870","139.730","140.630","139.240","-0.25"
"Oct 16, 2015","139.900","139.280","140.740","139.260","0.02"
"Oct 19, 2015","139.630","139.380","140.220","138.820","-0.19"
"Oct 20, 2015","139.785","139.160","140.325","138.890","0.11"
"Oct 21, 2015","139.725","139.240","140.135","138.980","-0.04"
"Oct 22, 2015","139.725","139.210","140.095","138.670","0.00"
"Oct 23, 2015","139.740","139.230","140.020","138.710","0.01"
"Oct 26, 2015","139.260","139.080","140.140","138.510","-0.34"
"Oct 27, 2015","139.180","138.710","139.670","138.400","-0.06"
"Oct 28, 2015","139.260","138.610","139.620","137.950","0.06"
"Oct 29, 2015","139.175","138.780","139.575","138.430","-0.06"
"Oct 30, 2015","139.165","138.650","139.775","138.460","-0.01"
"Nov 02, 2015","139.270","138.860","139.800","138.450","0.08"
"Nov 03, 2015","139.305","138.710","139.625","138.580","0.03"
"Nov 04, 2015","139.015","138.790","139.595","138.120","-0.21"
"Nov 05, 2015","138.850","138.460","139.180","138.230","-0.12"
"Nov 06, 2015","138.740","138.410","139.130","136.840","-0.08"
"Nov 09, 2015","138.425","138.200","139.335","137.690","-0.23"
"Nov 10, 2015","138.345","137.910","138.735","137.820","-0.06"
"Nov 11, 2015","138.685","137.940","139.025","137.810","0.25"
"Nov 12, 2015","138.785","138.060","139.035","137.680","0.07"
"Nov 13, 2015","138.820","138.110","138.830","137.600","0.03"
"Nov 16, 2015","138.085","138.050","139.095","136.980","-0.53"
"Nov 17, 2015","137.450","137.450","138.050","136.940","-0.46"
"Nov 18, 2015","137.560","137.080","137.730","136.620","0.08"
"Nov 19, 2015","137.150","137.130","138.600","136.370","-0.30"
"Nov 20, 2015","136.405","136.430","137.755","135.520","-0.54"
"Nov 23, 2015","137.020","135.720","137.280","135.140","0.45"
"Nov 24, 2015","137.190","136.470","137.820","136.160","0.12"
"Nov 25, 2015","138.170","136.490","138.350","136.360","0.71"
"Nov 26, 2015","138.110","137.820","138.770","137.040","-0.04"
"Nov 27, 2015","138.290","137.390","138.500","137.290","0.13"
"Nov 30, 2015","137.865","137.820","138.175","137.440","-0.31"
"Dec 01, 2015","138.395","137.620","138.475","137.360","0.38"
"Dec 02, 2015","138.390","138.020","138.610","137.140","-0.00"
"Dec 03, 2015","138.630","137.970","138.900","136.660","0.17"
"Dec 04, 2015","137.745","138.260","138.895","136.890","-0.64"
"Dec 07, 2015","137.850","137.060","138.650","136.810","0.08"
"Dec 08, 2015","138.265","137.120","138.355","137.030","0.30"
"Dec 09, 2015","138.805","137.900","138.855","137.070","0.39"
"Dec 10, 2015","137.965","138.540","139.245","137.200","-0.61"
"Dec 11, 2015","138.460","137.290","138.700","137.190","0.36"
"Dec 14, 2015","138.090","138.000","138.890","137.290","-0.27"
"Dec 15, 2015","137.960","137.400","138.480","137.250","-0.09"
"Dec 16, 2015","137.685","137.680","138.445","136.740","-0.20"
"Dec 17, 2015","137.865","137.410","138.605","136.350","0.13"
"Dec 18, 2015","137.740","137.170","138.410","136.800","-0.09"
"Dec 21, 2015","137.030","137.030","137.840","136.300","-0.52"
"Dec 22, 2015","136.850","136.520","137.300","135.930","-0.13"
"Dec 23, 2015","136.750","136.540","137.540","135.910","-0.07"
"Dec 24, 2015","137.225","136.020","137.325","135.880","0.35"
"Dec 25, 2015","137.275","136.780","137.555","136.190","0.04"
"Dec 28, 2015","136.975","136.230","137.275","136.190","-0.22"
"Dec 29, 2015","137.130","136.560","137.920","136.220","0.11"
"Dec 30, 2015","137.185","136.420","138.085","136.330","0.04"
"Dec 31, 2015","136.950","136.440","137.610","136.330","-0.17"
"Jan 01, 2016","136.945","136.560","137.055","136.350","-0.00"
"Jan 04, 2016","136.550","136.510","138.220","135.490","-0.29"
"Jan 05, 2016","137.550","135.980","137.820","135.650","0.73"
"Jan 06, 2016","137.405","137.230","138.285","136.570","-0.11"
"Jan 07, 2016","138.390","136.670","138.470","136.620","0.72"
"Jan 08, 2016","138.425","137.630","138.515","136.780","0.03"
"Jan 11, 2016","138.070","137.840","139.130","137.300","-0.26"
"Jan 12, 2016","138.625","137.320","139.205","137.310","0.40"
"Jan 13, 2016","138.955","137.900","139.415","137.790","0.24"
"Jan 14, 2016","139.330","138.420","139.770","137.960","0.27"
"Jan 15, 2016","139.030","138.640","139.890","138.470","-0.22"
"Jan 18, 2016","139.400","138.630","139.840","138.090","0.27"
"Jan 19, 2016","139.120","138.960","140.000","138.290","-0.20"
"Jan 20, 2016","138.155","138.420","139.585","137.570","-0.69"
"Jan 21, 2016","138.010","137.680","138.740","136.610","-0.10"
"Jan 22, 2016","137.090","137.490","138.130","136.420","-0.67"
"Jan 25, 2016","137.690","136.550","138.020","136.410","0.44"
"Jan 26, 2016","137.825","137.070","138.175","136.750","0.10"
"Jan 27, 2016","138.070","137.330","138.700","137.020","0.18"
"Jan 28, 2016","138.540","137.300","138.970","137.210","0.34"
"Jan 29, 2016","138.545","138.010","139.235","137.640","0.00"
"Feb 01, 2016","137.980","137.750","138.610","137.410","-0.41"
"Feb 02, 2016","138.045","137.540","138.385","137.400","0.05"
"Feb 03, 2016","138.620","137.600","139.290","137.200","0.42"
